date,fetched_at,source_name,source_type,page_type,category,priority,asin,image_url,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0DFSM1MWN,,37,37,37,display_order,37,Style 03,,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0DFSM1MWN/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0CFQPB6LS,,38,38,38,display_order,38,Style 04,,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0CFQPB6LS/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0CFQN8JZT,,39,39,39,display_order,39,Style 10,,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0CFQN8JZT/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0CFQN8LQ4,,40,40,40,display_order,40,Style 12,,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0CFQN8LQ4/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D14ZQC6H,https://m.media-amazon.com/images/I/51du59eMuPL._AC_UY218_.jpg,41,41,41,display_order,41,"Pofily Our First Father's Day Shirt, Father's Day Matching Shirt, Father's Day Gift, Our First Fathers Day",,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D14ZQC6H/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D15166SW,,42,42,42,display_order,42,Style 10,,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D15166SW/ref=is_sr_dp_2?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D151JB76,,43,43,43,display_order,43,Style 11,,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D151JB76/ref=is_sr_dp_3?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D15118T3,,44,44,44,display_order,44,Style 12,,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D15118T3/ref=is_sr_dp_4?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D15166SX,,45,45,45,display_order,45,Style 13,,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D15166SX/ref=is_sr_dp_5?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0D1511FH6,,46,46,46,display_order,46,Style 14,,,,,,,,no,https://www.amazon.com/Fathers-Matching-Customized-Holding-Parent-Child/dp/B0D1511FH6/ref=is_sr_dp_6?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0DVBL912R,,47,47,47,display_order,47,Amazon Business Card,,,,,,,,no,https://www.amazon.com/dp/B0DVBL912R?plattr=ACOMFO&ie=UTF-8,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H1BYZG4L,https://m.media-amazon.com/images/I/71IgwKb593L._AC_UY218_.jpg,1,1,1,display_order,1,"Pawfect House Gifts Personalized Dog Dad Shirt for Fathers Day, Cat Dog Lover Gifts for Men, Him Husband, Fathers Day Tshirts",,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H1BYZG4L/ref=sr_1_1?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H2D5NDF5,,2,2,2,display_order,2,Style 2,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H2D5NDF5/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H2H5WX6R,,3,3,3,display_order,3,Style 3,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H2H5WX6R/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H3NBXRGY,,4,4,4,display_order,4,Style 4,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H3NBXRGY/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H1H9XC84,https://m.media-amazon.com/images/I/718oY5di-oL._AC_UY218_.jpg,5,5,5,display_order,5,"Pawfect House Gifts 2D Custom Dog Dad Mug, Personalized Fathers Day Birthday Gifts for Dog Lovers, Thanks for Putting Up M...",,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H1H9XC84/ref=sr_1_2?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0GVQ7XRND,,6,6,6,display_order,6,Ver 1,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0GVQ7XRND/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H3L1WK2Z,,7,7,7,display_order,7,Ver 10,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H3L1WK2Z/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H3NB9CDJ,,8,8,8,display_order,8,Ver 11,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H3NB9CDJ/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0GX4ZPYJ8,,9,9,9,display_order,9,Ver 3,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0GX4ZPYJ8/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 3,seller,seller,Pawfect House Gifts (PFH),1,B0H1GZ4CKL,,10,10,10,display_order,10,Ver 4,,,,,,,,no,https://www.amazon.com/Pawfect-House-Gifts-Personalized-Birthday/dp/B0H1GZ4CKL/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.O4yYnZmBi4h5Oci7Jk5Rq71sYiVNQZk28Drfn6ApkhqL-P-WW6zIItNosbcsego_V_lPdcNNWsLCw6xfLq3IBfzdgsS6Om2w5Szb21XMnzImN9GbXrohbtRETdJQW5faPaglcZ2ROY3o49tdTgPRasy-oGjbmWVhAkISWNXD_THAHkwcssbMRoxadERRDouTM4srxOxhim3NtwbKW13OMGGQ3Ckp5smd7saXXStDvco.8BU88XBGKzixpWiDnxl-vIzqrDXDUcdWXH6FUW4za6s&dib_tag=se&m=AOZ4YNQPOAR1B&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510774&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=AOZ4YNQPOAR1B&s=exact-aware-popularity-rank&ds=v1%3AC1u24%2FAHRVG6as5gShRu3N7oYXA6bjInWr2ktA3SD5k&marketplaceID=ATVPDKIKX0DER&qid=1776045996&ref=sr_st_exact-aware-popularity-rank
